date,STATE,CONSUMPTION
2003-08-01,OH,12251036.0
2003-09-01,OH,5689589.0
2003-10-01,OH,5486993.0
2003-11-01,OH,5544773.0
2003-12-01,OH,5677220.0
2004-01-01,OH,6291448.32
2004-02-01,OH,5308312.789999999
2004-03-01,OH,5149691.779999998
2004-04-01,OH,4715676.76
2004-05-01,OH,7283870.380000001
2004-06-01,OH,6817753.56
2004-07-01,OH,6887894.970000001
2004-08-01,OH,6496771.149999999
2004-09-01,OH,5633289.929999999
2004-10-01,OH,4716334.91
2004-11-01,OH,5055956.630000001
2004-12-01,OH,5462995.29
2005-01-01,OH,7186766.03
2005-02-01,OH,5134639.32
2005-03-01,OH,6590126.08
2005-04-01,OH,5663860.02
2005-05-01,OH,4999473.39
2005-06-01,OH,9795536.860000001
2005-07-01,OH,11588166.079999998
2005-08-01,OH,11525702.35
2005-09-01,OH,7090044.63
2005-10-01,OH,5994221.630000001
2005-11-01,OH,5734817.74
2005-12-01,OH,6495747.41
2006-01-01,OH,5581694.550000001
2006-02-01,OH,5303717.410000001
2006-03-01,OH,5286726.69
2006-04-01,OH,5013089.08
2006-05-01,OH,5514316.88
2006-06-01,OH,6860312.81
2006-07-01,OH,11630192.63
2006-08-01,OH,10645862.080000002
2006-09-01,OH,5957515.69
2006-10-01,OH,7191446.39
2006-11-01,OH,6831784.07
2006-12-01,OH,6114077.88
2001-01-01,OK,11966449.0
2001-02-01,OK,9024380.0
2001-03-01,OK,11335669.0
2001-04-01,OK,12274948.0
2001-05-01,OK,14560079.0
2001-06-01,OK,18863290.0
2001-07-01,OK,31902162.0
2001-08-01,OK,28681365.0
2001-09-01,OK,19663555.0
2001-10-01,OK,15989442.0
2001-11-01,OK,12372094.0
2001-12-01,OK,12522740.0
2002-01-01,OK,13426577.0
2002-02-01,OK,16352875.0
2002-03-01,OK,16275032.0
2002-04-01,OK,18482292.0
2002-05-01,OK,16204105.0
2002-06-01,OK,21846020.0
2002-07-01,OK,28740345.0
2002-08-01,OK,32216759.0
2002-09-01,OK,23592436.0
2002-10-01,OK,14218342.0
2002-11-01,OK,9191108.0
2002-12-01,OK,10240376.0
2003-01-01,OK,14142096.0
2003-02-01,OK,13808002.0
2003-03-01,OK,12327851.0
2003-04-01,OK,14590942.0
2003-05-01,OK,17021092.0
2003-06-01,OK,21658052.0
2003-07-01,OK,34841676.0
2003-08-01,OK,36313782.0
2003-09-01,OK,18458712.0
2003-10-01,OK,15663586.0
2003-11-01,OK,10337056.0
2003-12-01,OK,14043698.0
2004-01-01,OK,13525520.99
2004-02-01,OK,15600534.53
2004-03-01,OK,15356400.43
2004-04-01,OK,18134731.439999998
2004-05-01,OK,21890119.39
2004-06-01,OK,21012215.07
2004-07-01,OK,28067403.439999998
2004-08-01,OK,26705652.03
2004-09-01,OK,24357937.83
2004-10-01,OK,17815046.57
2004-11-01,OK,10376813.76
2004-12-01,OK,12245344.870000001
2005-01-01,OK,13352872.81
2005-02-01,OK,11855261.98
2005-03-01,OK,15878912.65
2005-04-01,OK,15824542.92
2005-05-01,OK,21142217.98
2005-06-01,OK,31813402.049999997
2005-07-01,OK,36804165.09
2005-08-01,OK,37703133.23
2005-09-01,OK,29717913.9
2005-10-01,OK,18839746.23
2005-11-01,OK,15069817.51
2005-12-01,OK,19445484.79
2006-01-01,OK,14572517.77
2006-02-01,OK,20501176.73
2006-03-01,OK,20125991.169999998
2006-04-01,OK,26745485.689999998
2006-05-01,OK,29802688.86
2006-06-01,OK,31016441.669999998
2006-07-01,OK,38283576.96000001
2006-08-01,OK,41555144.519999996
2006-09-01,OK,21956742.7
2006-10-01,OK,22836454.12
2006-11-01,OK,16257015.16
2006-12-01,OK,19739373.2
2001-01-01,OR,6903979.0
2001-02-01,OR,7975687.0
2001-03-01,OR,6335365.0
2001-04-01,OR,6198757.0
2001-05-01,OR,5963380.0
2001-06-01,OR,7047371.0
2001-07-01,OR,7208098.0
2001-08-01,OR,9234807.0
2001-09-01,OR,8532406.0
2001-10-01,OR,8496750.0
2001-11-01,OR,7169522.0
2001-12-01,OR,7912802.0
2002-01-01,OR,7829063.0
2002-02-01,OR,6149066.0
2002-03-01,OR,6670857.0
2002-04-01,OR,2752627.0
2002-05-01,OR,2770308.0
2002-06-01,OR,3554627.0
2002-07-01,OR,2567387.0
2002-08-01,OR,5556559.0
2002-09-01,OR,6152216.0
2002-10-01,OR,6108383.0
2002-11-01,OR,5713174.0
2002-12-01,OR,5882735.0
2003-01-01,OR,8265851.0
2003-02-01,OR,5916272.0
2003-03-01,OR,4947598.0
2003-04-01,OR,2550976.0
2003-05-01,OR,1904139.0
2003-06-01,OR,4005462.0
2003-07-01,OR,10126595.0
2003-08-01,OR,9815886.0
2003-09-01,OR,10230452.0
2003-10-01,OR,8896457.0
2003-11-01,OR,8552271.0
2003-12-01,OR,7101145.0
2004-01-01,OR,8802159.200000001
2004-02-01,OR,8237126.4799999995
2004-03-01,OR,6445650.84
2004-04-01,OR,6437598.58
2004-05-01,OR,5329809.07
2004-06-01,OR,4613591.600000001
2004-07-01,OR,9260535.26
2004-08-01,OR,10045838.18
2004-09-01,OR,8975172.030000001
2004-10-01,OR,9040951.43
2004-11-01,OR,9894710.2
2004-12-01,OR,9041212.66
2005-01-01,OR,8973640.11
2005-02-01,OR,8645182.209999999
2005-03-01,OR,9114974.27
2005-04-01,OR,8600989.23
2005-05-01,OR,2040551.1400000001
2005-06-01,OR,3341438.21
2005-07-01,OR,7634151.86
2005-08-01,OR,9627960.309999999
2005-09-01,OR,8817687.479999999
2005-10-01,OR,9304980.6
2005-11-01,OR,8653721.36
2005-12-01,OR,9627375.36
2006-01-01,OR,4012149.79
2006-02-01,OR,5764441.83
2006-03-01,OR,6718317.17
2006-04-01,OR,1008061.96
2006-05-01,OR,1061603.88
2006-06-01,OR,2890547.88
2006-07-01,OR,10268220.71
2006-08-01,OR,10187269.35
2006-09-01,OR,10086497.45
2006-10-01,OR,10633646.5
2006-11-01,OR,7760079.65
2006-12-01,OR,10288080.96
2001-01-01,PA,6777230.0
2001-02-01,PA,4803774.0
2001-03-01,PA,6029865.0
2001-04-01,PA,5678194.0
2001-05-01,PA,5807264.0
2001-06-01,PA,7160431.0
2001-07-01,PA,8096493.0
2001-08-01,PA,9762181.0
2001-09-01,PA,7687055.0
2001-10-01,PA,7242237.0
2001-11-01,PA,7069309.0
2001-12-01,PA,7522784.0
2002-01-01,PA,6075429.0
2002-02-01,PA,7551857.0
2002-03-01,PA,7654217.0
2002-04-01,PA,6078849.0
2002-05-01,PA,6276258.0
2002-06-01,PA,10926994.0
2002-07-01,PA,14843848.0
2002-08-01,PA,16406937.0
2002-09-01,PA,10292463.0
2002-10-01,PA,8350278.0
2002-11-01,PA,6766839.0
2002-12-01,PA,7485650.0
2003-01-01,PA,8146987.0
2003-02-01,PA,7221220.0
2003-03-01,PA,7928551.0
2003-04-01,PA,7266106.0
2003-05-01,PA,6420201.0
2003-06-01,PA,8401451.0
2003-07-01,PA,12414445.0
2003-08-01,PA,14969667.0
2003-09-01,PA,8489794.0
2003-10-01,PA,8054781.0
2003-11-01,PA,6597546.0
2003-12-01,PA,8491679.0
2004-01-01,PA,10232577.5
2004-02-01,PA,11030246.3
2004-03-01,PA,8756258.54
2004-04-01,PA,7872402.84
2004-05-01,PA,15532220.78
2004-06-01,PA,11626666.07
2004-07-01,PA,17032167.43
2004-08-01,PA,14922995.92
2004-09-01,PA,12292736.159999998
2004-10-01,PA,5055334.86
2004-11-01,PA,7968145.17
2004-12-01,PA,10280452.51
2005-01-01,PA,9654423.969999999
2005-02-01,PA,7009318.949999999
2005-03-01,PA,11166005.64
2005-04-01,PA,6622124.71
2005-05-01,PA,6982666.64
2005-06-01,PA,15526493.889999999
2005-07-01,PA,21301661.919999998
2005-08-01,PA,21270577.69
2005-09-01,PA,15953719.219999999
2005-10-01,PA,10169253.879999999
2005-11-01,PA,9101107.97
2005-12-01,PA,9473576.91
2006-01-01,PA,7181143.97
2006-02-01,PA,9445019.2
2006-03-01,PA,13750520.780000001
2006-04-01,PA,9712376.24
2006-05-01,PA,11253002.59
2006-06-01,PA,16997478.37
2006-07-01,PA,27730405.919999998
2006-08-01,PA,24076301.840000004
2006-09-01,PA,11556093.040000001
2006-10-01,PA,10388148.030000001
2006-11-01,PA,7805772.180000001
2006-12-01,PA,9287862.74
2001-01-01,RI,3450720.0
2001-02-01,RI,3535670.0
2001-03-01,RI,4519270.0
2001-04-01,RI,3613200.0
2001-05-01,RI,5113560.0
2001-06-01,RI,4796220.0
2001-07-01,RI,5497820.0
2001-08-01,RI,6076760.0
2001-09-01,RI,5958530.0
2001-10-01,RI,5806550.0
2001-11-01,RI,4354740.0
2001-12-01,RI,5779640.0
2002-01-01,RI,5757313.0
2002-02-01,RI,4491224.0
2002-03-01,RI,3933137.0
2002-04-01,RI,3601827.0
2002-05-01,RI,3949806.0
2002-06-01,RI,4126412.0
2002-07-01,RI,4653041.0
2002-08-01,RI,4475199.0
2002-09-01,RI,4314561.0
2002-10-01,RI,4015612.0
2002-11-01,RI,5858215.0
2002-12-01,RI,5160488.0
2003-01-01,RI,3906775.0
2003-02-01,RI,4050969.0
2003-03-01,RI,4023226.0
2003-04-01,RI,2015892.0
2003-05-01,RI,1856324.0
2003-06-01,RI,3183975.0
2003-07-01,RI,4832388.0
2003-08-01,RI,4422708.0
2003-09-01,RI,3944884.0
2003-10-01,RI,3368088.0
2003-11-01,RI,3894791.0
2003-12-01,RI,2742721.0
2004-01-01,RI,3273403.2600000002
2004-02-01,RI,2661218.2600000002
2004-03-01,RI,1905664.26
2004-04-01,RI,2324959.2600000002
2004-05-01,RI,3772183.2600000002
2004-06-01,RI,3851594.2600000002
2004-07-01,RI,3183200.2600000002
2004-08-01,RI,3873812.2600000002
2004-09-01,RI,2524851.2600000002
2004-10-01,RI,2321830.2600000002
2004-11-01,RI,3188079.2600000002
2004-12-01,RI,3190857.2600000002
2005-01-01,RI,2883341.04
2005-02-01,RI,2964627.6100000003
2005-03-01,RI,2496410.18
2005-04-01,RI,3597114.25
2005-05-01,RI,3828329.68
2005-06-01,RI,4629245.15
2005-07-01,RI,4829176.16
2005-08-01,RI,4990066.05
2005-09-01,RI,3747836.7800000003
2005-10-01,RI,3780753.6599999997
2005-11-01,RI,3110382.61
2005-12-01,RI,3250948.35
2006-01-01,RI,3189854.2199999997
2006-02-01,RI,2531817.73
2006-03-01,RI,2414107.4
2006-04-01,RI,1872927.93
2006-05-01,RI,3568160.05
2006-06-01,RI,3973014.21
2006-07-01,RI,5720538.680000001
2006-08-01,RI,4479026.73
2006-09-01,RI,4385184.86
2006-10-01,RI,5456727.49
2006-11-01,RI,3012964.33
2006-12-01,RI,2909009.73
2001-01-01,SC,1908290.0
2001-02-01,SC,1501287.0
2001-03-01,SC,1650572.0
2001-04-01,SC,1417884.0
2001-05-01,SC,1625139.0
2001-06-01,SC,2862609.0
2001-07-01,SC,3429246.0
2001-08-01,SC,4650059.0
2001-09-01,SC,1929061.0
2001-10-01,SC,2411865.0
2001-11-01,SC,1472206.0
2001-12-01,SC,1684104.0
2002-01-01,SC,4254959.0
2002-02-01,SC,3208568.0
2002-03-01,SC,2483861.0
2002-04-01,SC,4126616.0
2002-05-01,SC,5940356.0
2002-06-01,SC,6349783.0
2002-07-01,SC,8607688.0
2002-08-01,SC,8058623.0
2002-09-01,SC,4176113.0
2002-10-01,SC,2339158.0
2002-11-01,SC,1491732.0
2002-12-01,SC,1577646.0
2003-01-01,SC,2502347.0
2003-02-01,SC,1831769.0
2003-03-01,SC,1482493.0
2003-04-01,SC,1977471.0
2003-05-01,SC,1926722.0
2003-06-01,SC,2752475.0
2003-07-01,SC,4186609.0
2003-08-01,SC,5746100.0
2003-09-01,SC,2005653.0
2003-10-01,SC,1569266.0
2003-11-01,SC,1569019.0
2003-12-01,SC,1929287.0
2004-01-01,SC,3775889.4899999998
2004-02-01,SC,3543969.54
2004-03-01,SC,1850135.65
2004-04-01,SC,2145032.21
2004-05-01,SC,5377015.27
2004-06-01,SC,4458930.68
2004-07-01,SC,6139235.61
2004-08-01,SC,6597397.85
2004-09-01,SC,4376405.66
2004-10-01,SC,2620858.38
2004-11-01,SC,2276853.7199999997
2004-12-01,SC,4207771.31
2005-01-01,SC,4892717.04
2005-02-01,SC,2967468.59
2005-03-01,SC,4242199.720000001
2005-04-01,SC,3079296.0999999996
2005-05-01,SC,4107953.87
2005-06-01,SC,5750371.8
2005-07-01,SC,10505606.84
2005-08-01,SC,12434769.530000001
2005-09-01,SC,5951484.74
2005-10-01,SC,2006912.6
2005-11-01,SC,1534423.9
2005-12-01,SC,3425414.4999999995
2006-01-01,SC,2153624.2399999998
2006-02-01,SC,3141734.38
2006-03-01,SC,3339254.86
2006-04-01,SC,3457290.0100000002
2006-05-01,SC,3878156.94
2006-06-01,SC,6904896.27
2006-07-01,SC,11754200.49
2006-08-01,SC,13026811.06
2006-09-01,SC,4318918.12
2006-10-01,SC,4925072.67
2006-11-01,SC,5019640.39
2006-12-01,SC,3276359.66
2001-01-01,SD,352947.0
2001-02-01,SD,518310.0
2001-03-01,SD,805464.0
2001-04-01,SD,840500.0
2001-05-01,SD,811827.0
2001-06-01,SD,644733.0
2001-07-01,SD,901397.0
2001-08-01,SD,852411.0
2001-09-01,SD,401301.0
2001-10-01,SD,205962.0
2001-11-01,SD,199925.0
2001-12-01,SD,279557.0
2002-01-01,SD,212811.0
2002-02-01,SD,320883.0
2002-03-01,SD,274375.0
2002-04-01,SD,250047.0
2002-05-01,SD,211795.0
2002-06-01,SD,363701.0
2002-07-01,SD,680406.0
2002-08-01,SD,245093.0
2002-09-01,SD,254512.0
2002-10-01,SD,76285.0
2002-11-01,SD,209509.0
2002-12-01,SD,234339.0
2003-01-01,SD,358421.0
2003-02-01,SD,344034.0
2003-03-01,SD,314652.0
2003-04-01,SD,301132.0
2003-05-01,SD,230323.0
2003-06-01,SD,372328.0
2003-07-01,SD,777362.0
2003-08-01,SD,639812.0
2003-09-01,SD,372933.0
2003-10-01,SD,300029.0
2003-11-01,SD,296938.0
2003-12-01,SD,173185.0
2004-01-01,SD,365448.76999999996
2004-02-01,SD,229152.50999999998
2004-03-01,SD,253848.52000000002
2004-04-01,SD,207100.23
2004-05-01,SD,241486.32
2004-06-01,SD,306315.02
2004-07-01,SD,631194.84
2004-08-01,SD,436172.1
2004-09-01,SD,482435.73
2004-10-01,SD,250787.97
2004-11-01,SD,282310.63
2004-12-01,SD,373317.20999999996
2005-01-01,SD,306336.86
2005-02-01,SD,219860.93
2005-03-01,SD,363097.29000000004
2005-04-01,SD,579922.01
2005-05-01,SD,314582.05
2005-06-01,SD,799344.9199999999
2005-07-01,SD,867021.16
2005-08-01,SD,745516.62
2005-09-01,SD,406225.56
2005-10-01,SD,256762.53
2005-11-01,SD,337757.74
2005-12-01,SD,302544.47
2006-01-01,SD,211778.64
2006-02-01,SD,208199.86
2006-03-01,SD,219870.7
2006-04-01,SD,137131.16
2006-05-01,SD,304713.22
2006-06-01,SD,574844.26
2006-07-01,SD,1440443.26
2006-08-01,SD,960508.6
2006-09-01,SD,325750.05000000005
2006-10-01,SD,327836.9
2006-11-01,SD,282490.99
2006-12-01,SD,433552.51
2001-01-01,TN,3085836.0
2001-02-01,TN,2021063.0
2001-03-01,TN,2183477.0
2001-04-01,TN,2419250.0
2001-05-01,TN,2619757.0
2001-06-01,TN,2667609.0
2001-07-01,TN,3690896.0
2001-08-01,TN,3564512.0
2001-09-01,TN,2346050.0
2001-10-01,TN,2004191.0
2001-11-01,TN,2086079.0
2001-12-01,TN,2209161.0
2002-01-01,TN,2529170.0
2002-02-01,TN,2363894.0
2002-03-01,TN,2779435.0
2002-04-01,TN,2720940.0
2002-05-01,TN,2595964.0
2002-06-01,TN,2940241.0
2002-07-01,TN,3502195.0
2002-08-01,TN,3497908.0
2002-09-01,TN,2480700.0
2002-10-01,TN,2277012.0
2002-11-01,TN,2210889.0
2002-12-01,TN,2599269.0
2003-01-01,TN,4219104.0
2003-02-01,TN,2607382.0
2003-03-01,TN,2584711.0
2003-04-01,TN,2776722.0
2003-05-01,TN,1856872.0
2003-06-01,TN,2464304.0
2003-07-01,TN,2990369.0
2003-08-01,TN,4064366.0
2003-09-01,TN,2688284.0
2003-10-01,TN,2385463.0
2003-11-01,TN,2356671.0
2003-12-01,TN,2779038.0
2004-01-01,TN,2938497.1999999997
2004-02-01,TN,2239946.49
2004-03-01,TN,2044159.84
2004-04-01,TN,2118171.54
2004-05-01,TN,2845976.23
2004-06-01,TN,2479503.9099999997
2004-07-01,TN,2694994.9199999995
2004-08-01,TN,2558055.35
2004-09-01,TN,2163077.7600000002
2004-10-01,TN,2119086.79
2004-11-01,TN,2058591.8199999998
2004-12-01,TN,2493534.02
2005-01-01,TN,2421330.0599999996
2005-02-01,TN,2211431.1
2005-03-01,TN,2182387.2300000004
2005-04-01,TN,2128776.11
2005-05-01,TN,2492540.85
2005-06-01,TN,2795175.4599999995
2005-07-01,TN,3550435.28
2005-08-01,TN,5362799.84
2005-09-01,TN,2905583.34
2005-10-01,TN,2321726.4699999997
2005-11-01,TN,2232419.31
2005-12-01,TN,2651511.09
2006-01-01,TN,2409647.0
2006-02-01,TN,2328803.46
2006-03-01,TN,2405559.4099999997
2006-04-01,TN,2630066.42
2006-05-01,TN,2536082.38
2006-06-01,TN,3172242.35
2006-07-01,TN,4963313.149999999
2006-08-01,TN,4583114.26
2006-09-01,TN,2595863.1299999994
2006-10-01,TN,2332746.5199999996
2006-11-01,TN,2417005.1099999994
2006-12-01,TN,2973859.46
2001-01-01,TX,128351107.0
2001-02-01,TX,108806483.0
2001-03-01,TX,124555712.0
2001-04-01,TX,137285811.0
2001-05-01,TX,156823380.0
2001-06-01,TX,175753111.0
2001-07-01,TX,216851924.0
2001-08-01,TX,218269636.0
2001-09-01,TX,161145057.0
2001-10-01,TX,141640340.0
2001-11-01,TX,115509241.0
2001-12-01,TX,116969214.0
2002-01-01,TX,129762686.0
2002-02-01,TX,110903617.0
2002-03-01,TX,127381942.0
2002-04-01,TX,137336052.0
2002-05-01,TX,149336505.0
2002-06-01,TX,179852028.0
2002-07-01,TX,206725726.0
2002-08-01,TX,213755287.0
2002-09-01,TX,171382630.0
2002-10-01,TX,143221423.0
2002-11-01,TX,125058527.0
2002-12-01,TX,120810257.0
2003-01-01,TX,130934315.0
2003-02-01,TX,122227203.0
2003-03-01,TX,124057798.0
2003-04-01,TX,120786711.0
2003-05-01,TX,166632168.0
2003-06-01,TX,168355870.0
2003-07-01,TX,195839990.0
2003-08-01,TX,207681615.0
2003-09-01,TX,143250695.0
2003-10-01,TX,124060580.0
2003-11-01,TX,109356016.0
2003-12-01,TX,109092273.0
2004-01-01,TX,108392049.48
2004-02-01,TX,106225151.92999999
2004-03-01,TX,112287419.01
2004-04-01,TX,118336574.37
2004-05-01,TX,135267188.99
2004-06-01,TX,154435788.39
2004-07-01,TX,177570912.97
2004-08-01,TX,174280091.66
2004-09-01,TX,149203348.69
2004-10-01,TX,135375697.38
2004-11-01,TX,104844520.07
2004-12-01,TX,112518373.18
2005-01-01,TX,110164144.83
2005-02-01,TX,97396962.63
2005-03-01,TX,108215924.14
2005-04-01,TX,118297961.92
2005-05-01,TX,132534750.5
2005-06-01,TX,175305633.5
2005-07-01,TX,191723902.65
2005-08-01,TX,197201690.73999998
2005-09-01,TX,165816066.63
2005-10-01,TX,132788534.68
2005-11-01,TX,109453622.96
2005-12-01,TX,115154659.35
2006-01-01,TX,94835658.99
2006-02-01,TX,101215750.16000001
2006-03-01,TX,112072343.71000001
2006-04-01,TX,128886216.85
2006-05-01,TX,151150978.66
2006-06-01,TX,174834784.5
2006-07-01,TX,193655111.27
2006-08-01,TX,211972691.95
2006-09-01,TX,144913003.15
2006-10-01,TX,132428946.46000001
2006-11-01,TX,102685415.6
2006-12-01,TX,111669688.95
2001-01-01,US-TOTAL,501462602.62
2001-02-01,US-TOTAL,441979568.76
2001-03-01,US-TOTAL,501272609.51
2001-04-01,US-TOTAL,512566690.54
2001-05-01,US-TOTAL,569190831.57
2001-06-01,US-TOTAL,636015734.53
2001-07-01,US-TOTAL,789192508.78
2001-08-01,US-TOTAL,851370805.07
2001-09-01,US-TOTAL,645209267.39
2001-10-01,US-TOTAL,596548939.13
2001-11-01,US-TOTAL,474340638.04
2001-12-01,US-TOTAL,502758013.67
2002-01-01,US-TOTAL,518979027.56
2002-02-01,US-TOTAL,463816201.82
2002-03-01,US-TOTAL,538913433.06
2002-04-01,US-TOTAL,525459382.2
2002-05-01,US-TOTAL,544400905.09
2002-06-01,US-TOTAL,687935202.08
2002-07-01,US-TOTAL,888083490.83
2002-08-01,US-TOTAL,869532492.26
2002-09-01,US-TOTAL,704788040.56
2002-10-01,US-TOTAL,571120635.43
2002-11-01,US-TOTAL,476917350.4
2002-12-01,US-TOTAL,492574840.81
2003-01-01,US-TOTAL,540760267.49
2003-02-01,US-TOTAL,472086823.93
2003-03-01,US-TOTAL,497307942.89
2003-04-01,US-TOTAL,476610399.67
2003-05-01,US-TOTAL,528758957.61
2003-06-01,US-TOTAL,581798790.6
2003-07-01,US-TOTAL,787071561.63
2003-08-01,US-TOTAL,844849748.36
2003-09-01,US-TOTAL,608952263.02
2003-10-01,US-TOTAL,543934963.61
2003-11-01,US-TOTAL,477354924.82
2003-12-01,US-TOTAL,477663649.92
2004-01-01,US-TOTAL,498763826.09
2004-02-01,US-TOTAL,491398638.65
2004-03-01,US-TOTAL,488018111.55999994
2004-04-01,US-TOTAL,493937434.86999995
2004-05-01,US-TOTAL,600056155.3899999
2004-06-01,US-TOTAL,630674479.67
2004-07-01,US-TOTAL,758292353.73
2004-08-01,US-TOTAL,741598072.11
2004-09-01,US-TOTAL,647501784.91
2004-10-01,US-TOTAL,551175541.34
2004-11-01,US-TOTAL,482651717.78000003
2004-12-01,US-TOTAL,514812043.31000006
2005-01-01,US-TOTAL,511958232.34
2005-02-01,US-TOTAL,436810928.44
2005-03-01,US-TOTAL,497795065.45
2005-04-01,US-TOTAL,490319364.43
2005-05-01,US-TOTAL,531061508.65999997
2005-06-01,US-TOTAL,720727543.1399999
2005-07-01,US-TOTAL,915468313.23
2005-08-01,US-TOTAL,934865579.18
2005-09-01,US-TOTAL,694703039.75
2005-10-01,US-TOTAL,543976073.61
2005-11-01,US-TOTAL,478642604.73
2005-12-01,US-TOTAL,528531221.20000005
2006-01-01,US-TOTAL,434649619.84
2006-02-01,US-TOTAL,454509427.45
2006-03-01,US-TOTAL,515537688.31
2006-04-01,US-TOTAL,523081630.23
2006-05-01,US-TOTAL,614280292.6899999
2006-06-01,US-TOTAL,747679588.4
2006-07-01,US-TOTAL,994680641.1400001
2006-08-01,US-TOTAL,974961973.4699999
2006-09-01,US-TOTAL,661120894.1799998
2006-10-01,US-TOTAL,642264265.2
2006-11-01,US-TOTAL,506984491.9499999
2006-12-01,US-TOTAL,533313765.04999995
2001-01-01,UT,2818367.73
2001-02-01,UT,2810295.79
2001-03-01,UT,2761658.9
2001-04-01,UT,2963617.04
2001-05-01,UT,3152972.67
2001-06-01,UT,2959648.41
2001-07-01,UT,2984916.59
2001-08-01,UT,2900372.61
2001-09-01,UT,2781493.92
2001-10-01,UT,2442533.94
2001-11-01,UT,1953973.69
2001-12-01,UT,2129310.99
2002-01-01,UT,2144337.43
2002-02-01,UT,1899502.53
2002-03-01,UT,2046981.22
2002-04-01,UT,2199908.78
2002-05-01,UT,2299309.29
2002-06-01,UT,2058077.61
2002-07-01,UT,3017012.82
2002-08-01,UT,3397645.12
2002-09-01,UT,3580511.38
2002-10-01,UT,3714800.87
2002-11-01,UT,2316777.46
2002-12-01,UT,2646361.67
2003-01-01,UT,2915122.37
2003-02-01,UT,2486901.09
2003-03-01,UT,2404107.86
2003-04-01,UT,2883641.85
2003-05-01,UT,2365949.79
2003-06-01,UT,2430809.7
2003-07-01,UT,3519382.33
2003-08-01,UT,3390588.14
2003-09-01,UT,2583415.14
2003-10-01,UT,2463395.24
2003-11-01,UT,1752266.1
2003-12-01,UT,1782783.87
2004-01-01,UT,1789117.42
2004-02-01,UT,1609988.3
2004-03-01,UT,1481294.95
2004-04-01,UT,1929034.16
2004-05-01,UT,2424028.85
2004-06-01,UT,2647329.1799999997
2004-07-01,UT,3135120.06
2004-08-01,UT,3019731.73
2004-09-01,UT,2358818.39
2004-10-01,UT,2183472.12
2004-11-01,UT,1970961.8
2004-12-01,UT,2172754.58
2005-01-01,UT,2323674.77
2005-02-01,UT,1941721.0199999998
2005-03-01,UT,1936718.99
2005-04-01,UT,1755588.17
2005-05-01,UT,2165980.54
2005-06-01,UT,2733889.62
2005-07-01,UT,3974009.46
2005-08-01,UT,3565268.95
2005-09-01,UT,2656924.7199999997
2005-10-01,UT,2087194.2
2005-11-01,UT,2312167.6300000004
2005-12-01,UT,2565873.6599999997
2006-01-01,UT,2796160.42
2006-02-01,UT,2151335.6999999997
2006-03-01,UT,2600455.71
2006-04-01,UT,2314235.9099999997
2006-05-01,UT,2411975.3
2006-06-01,UT,4154607.6599999997
2006-07-01,UT,5635208.8
2006-08-01,UT,5216597.92
2006-09-01,UT,4961223.69
2006-10-01,UT,4348471.140000001
2006-11-01,UT,4461762.08
2006-12-01,UT,5232059.149999999
2001-01-01,VA,4158135.0
2001-02-01,VA,2560239.0
2001-03-01,VA,3215843.0
2001-04-01,VA,3445555.0
2001-05-01,VA,2542248.0
2001-06-01,VA,5245205.0
2001-07-01,VA,6783312.0
2001-08-01,VA,9651835.0
2001-09-01,VA,7364248.0
2001-10-01,VA,5531074.0
2001-11-01,VA,4512565.0
2001-12-01,VA,3793042.0
2002-01-01,VA,4198583.0
2002-02-01,VA,2876322.0
2002-03-01,VA,2974648.0
2002-04-01,VA,4944465.0
2002-05-01,VA,3547010.0
2002-06-01,VA,5896443.0
2002-07-01,VA,9782060.0
2002-08-01,VA,10101433.0
2002-09-01,VA,6230597.0
2002-10-01,VA,3579310.0
2002-11-01,VA,2515136.0
2002-12-01,VA,4437514.0
2003-01-01,VA,6682101.0
2003-02-01,VA,3265013.0
2003-03-01,VA,4449468.0
2003-04-01,VA,4856919.0
2003-05-01,VA,3578590.0
2003-06-01,VA,4859296.0
2003-07-01,VA,8106638.0
2003-08-01,VA,9913621.0
2003-09-01,VA,4137863.0
2003-10-01,VA,3286918.0
2003-11-01,VA,4901384.0
2003-12-01,VA,4923944.0
2004-01-01,VA,6516369.84
2004-02-01,VA,6321344.89
2004-03-01,VA,3293050.66
2004-04-01,VA,4306735.7
2004-05-01,VA,10264811.93
2004-06-01,VA,7115993.98
2004-07-01,VA,9441178.969999999
2004-08-01,VA,9502832.34
2004-09-01,VA,6107715.2
2004-10-01,VA,2344541.03
2004-11-01,VA,3595516.05
2004-12-01,VA,4178715.15
2005-01-01,VA,6079662.51
2005-02-01,VA,5255703.42
2005-03-01,VA,5610434.0600000005
2005-04-01,VA,4605592.3
2005-05-01,VA,2042259.61
2005-06-01,VA,9845414.32
2005-07-01,VA,15429272.34
2005-08-01,VA,17556969.81
2005-09-01,VA,10186285.870000001
2005-10-01,VA,4392030.6
2005-11-01,VA,2565618.66
2005-12-01,VA,6268275.75
2006-01-01,VA,2134264.03
2006-02-01,VA,4669521.18
2006-03-01,VA,4118749.5999999996
2006-04-01,VA,2604105.08
2006-05-01,VA,3347668.32
2006-06-01,VA,9221233.43
2006-07-01,VA,18440372.84
2006-08-01,VA,17897514.72
2006-09-01,VA,3101060.41
2006-10-01,VA,3676691.8400000003
2006-11-01,VA,3497921.76
2006-12-01,VA,3416158.5
2001-01-01,VT,69096.0
2001-02-01,VT,10794.0
2001-03-01,VT,9070.0
2001-04-01,VT,5349.0
